qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_and_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,phishing
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
4,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,1,131,1
2,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,81,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,8,1,59,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,1
3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
2,1,1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,1,241,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0
2,0,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,1,139,1
2,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0
5,1,0,7,0,2,1,1,0,0,0,0,0,0,0,0,0,2,125,1
2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,238,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
2,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,86,1
1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1
3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,93,1
1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1
3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,83,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1
2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,127,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1
1,0,0,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,51,0
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0
2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,1,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,213,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1
5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1
3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1
2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1
2,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,106,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0
2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1
2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,52,1
1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,131,1
7,1,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,4,92,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,1,0,6,1,3,0,2,0,0,0,1,0,0,0,0,2,1,239,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1
4,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85,1
3,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,1
3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0
2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,128,1
1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,1
3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
3,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,93,1
5,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,74,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
4,6,3,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,143,1
2,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179,1
2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
3,2,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,66,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,74,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
4,0,0,5,0,6,0,5,0,0,0,0,0,0,0,0,0,1,133,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
3,0,0,5,0,6,0,5,0,0,0,0,0,0,0,0,0,1,129,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
4,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,9,0,186,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,115,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,75,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
1,3,1,7,0,3,0,2,0,0,0,0,0,0,0,0,0,1,157,1
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60,1
9,1,0,5,0,7,1,6,0,0,0,0,0,0,0,0,2,3,197,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
14,0,0,2,1,11,0,9,0,0,0,0,0,0,0,0,0,1,245,1
2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
8,1,3,2,0,2,1,3,0,0,0,0,0,0,0,0,0,2,204,1
2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,68,1
2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0
2,0,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,197,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1
1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
4,2,2,13,0,2,0,1,0,0,0,0,0,0,0,0,0,1,161,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,72,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1
2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1
3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72,1
1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,51,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
5,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1,210,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,105,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
12,0,0,3,1,10,1,8,0,0,0,0,0,0,0,0,1,2,218,1
4,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2,74,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40,1
2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1
